Temperature;Time;DSC;Mass;Gas Flow;Gas Flow;Sensit;Segment
 663.78101;52.83417;       0.45551;100.24078;50.00000;20.00000;0.67389;2
 663.81702;52.83583;       0.45515;100.24078;50.00000;20.00000;0.67387;2
 663.84100;52.83750;       0.45504;100.24078;50.00000;20.00000;0.67385;2
 663.87402;52.83917;       0.45515;100.24078;50.00000;20.00000;0.67383;2
 663.91302;52.84083;       0.45520;100.24078;50.00000;20.00000;0.67380;2
 663.95001;52.84250;       0.45537;100.24078;50.00000;20.00000;0.67377;2
 663.97699;52.84417;       0.45545;100.24078;50.00000;20.00000;0.67375;2
 664.00098;52.84583;       0.45546;100.24078;50.00000;20.00000;0.67374;2
 664.03497;52.84750;       0.45538;100.24078;50.00000;20.00000;0.67371;2
 664.07397;52.84917;       0.45531;100.24078;50.00000;20.00000;0.67368;2
 664.11102;52.85083;       0.45514;100.24078;50.00000;20.00000;0.67366;2
 664.14398;52.85250;       0.45525;100.24078;50.00000;20.00000;0.67363;2
 664.17700;52.85417;       0.45530;100.24078;50.00000;20.00000;0.67361;2
 664.21002;52.85583;       0.45534;100.24078;50.00000;20.00000;0.67359;2
 664.24597;52.85750;       0.45520;100.24078;50.00000;20.00000;0.67356;2
 664.26801;52.85917;       0.45515;100.24078;50.00000;20.00000;0.67355;2
 664.30103;52.86083;       0.45520;100.24078;50.00000;20.00000;0.67352;2
 664.34003;52.86250;       0.45518;100.24078;50.00000;20.00000;0.67350;2
 664.37402;52.86417;       0.45504;100.24078;50.00000;20.00000;0.67347;2
 664.40900;52.86583;       0.45503;100.24078;50.00000;20.00000;0.67345;2
 664.44299;52.86750;       0.45501;100.24078;50.00000;20.00000;0.67342;2
 664.47803;52.86917;       0.45497;100.24078;50.00000;20.00000;0.67340;2
 664.51099;52.87083;       0.45492;100.24078;50.00000;20.00000;0.67338;2
 664.55103;52.87250;       0.45494;100.24078;50.00000;20.00000;0.67335;2
 664.58197;52.87417;       0.45508;100.24078;50.00000;20.00000;0.67333;2
 664.60303;52.87583;       0.45515;100.24078;50.00000;20.00000;0.67331;2
 664.64301;52.87750;       0.45520;100.24078;50.00000;20.00000;0.67328;2
 664.68500;52.87917;       0.45516;100.24078;50.00000;20.00000;0.67325;2
 664.72198;52.88083;       0.45508;100.24078;50.00000;20.00000;0.67323;2
 664.75500;52.88250;       0.45516;100.24078;50.00000;20.00000;0.67320;2
 664.79303;52.88417;       0.45524;100.24078;50.00000;20.00000;0.67318;2
 664.82098;52.88583;       0.45510;100.24078;50.00000;20.00000;0.67316;2
 664.85101;52.88750;       0.45496;100.24078;50.00000;20.00000;0.67314;2
 664.88898;52.88917;       0.45510;100.24078;50.00000;20.00000;0.67311;2
 664.92200;52.89083;       0.45509;100.24078;50.00000;20.00000;0.67309;2
 664.95099;52.89250;       0.45488;100.24078;50.00000;20.00000;0.67306;2
 664.97498;52.89417;       0.45477;100.24078;50.00000;20.00000;0.67305;2
 665.01099;52.89583;       0.45460;100.24078;50.00000;20.00000;0.67302;2
 665.04797;52.89750;       0.45452;100.24078;50.00000;20.00000;0.67300;2
 665.08502;52.89917;       0.45447;100.24078;50.00000;20.00000;0.67297;2
 665.12201;52.90083;       0.45465;100.24078;50.00000;20.00000;0.67294;2
 665.15900;52.90250;       0.45476;100.24078;50.00000;20.00000;0.67292;2
 665.18799;52.90417;       0.45493;100.24078;50.00000;20.00000;0.67290;2
 665.21899;52.90583;       0.45501;100.24078;50.00000;20.00000;0.67288;2
 665.25702;52.90750;       0.45515;100.24078;50.00000;20.00000;0.67285;2
 665.28900;52.90917;       0.45517;100.24078;50.00000;20.00000;0.67283;2
 665.32098;52.91083;       0.45506;100.24078;50.00000;20.00000;0.67280;2
 665.35699;52.91250;       0.45511;100.24078;50.00000;20.00000;0.67278;2
 665.38702;52.91417;       0.45496;100.24078;50.00000;20.00000;0.67276;2
 665.42200;52.91583;       0.45476;100.24078;50.00000;20.00000;0.67273;2
 665.45398;52.91750;       0.45465;100.24078;50.00000;20.00000;0.67271;2
 665.48602;52.91917;       0.45476;100.24078;50.00000;20.00000;0.67269;2
 665.52698;52.92083;       0.45478;100.24078;50.00000;20.00000;0.67266;2
 665.55402;52.92250;       0.45479;100.24078;50.00000;20.00000;0.67264;2
 665.58197;52.92417;       0.45455;100.24078;50.00000;20.00000;0.67262;2
 665.62000;52.92583;       0.45448;100.24078;50.00000;20.00000;0.67259;2
 665.65503;52.92750;       0.45459;100.24078;50.00000;20.00000;0.67257;2
 665.68903;52.92917;       0.45473;100.24078;50.00000;20.00000;0.67254;2
 665.72498;52.93083;       0.45465;100.24078;50.00000;20.00000;0.67252;2
 665.76599;52.93250;       0.45464;100.24078;50.00000;20.00000;0.67249;2
 665.79797;52.93417;       0.45459;100.24078;50.00000;20.00000;0.67247;2
 665.82703;52.93583;       0.45445;100.24078;50.00000;20.00000;0.67245;2
 665.86603;52.93750;       0.45434;100.24078;50.00000;20.00000;0.67242;2
 665.89899;52.93917;       0.45426;100.24078;50.00000;20.00000;0.67240;2
 665.93103;52.94083;       0.45441;100.24078;50.00000;20.00000;0.67237;2
 665.96802;52.94250;       0.45433;100.24078;50.00000;20.00000;0.67235;2
 666.00000;52.94417;       0.45434;100.24078;50.00000;20.00000;0.67233;2
 666.03497;52.94583;       0.45427;100.24078;50.00000;20.00000;0.67230;2
 666.06702;52.94750;       0.45428;100.24078;50.00000;20.00000;0.67228;2
 666.09998;52.94917;       0.45427;100.24078;50.00000;20.00000;0.67226;2
 666.12701;52.95083;       0.45409;100.24078;50.00000;20.00000;0.67224;2
 666.15900;52.95250;       0.45414;100.24078;50.00000;20.00000;0.67221;2
 666.19800;52.95417;       0.45419;100.24078;50.00000;20.00000;0.67219;2
 666.24103;52.95583;       0.45436;100.24078;50.00000;20.00000;0.67216;2
 666.26501;52.95750;       0.45453;100.24078;50.00000;20.00000;0.67214;2
 666.29999;52.95917;       0.45471;100.24078;50.00000;20.00000;0.67211;2
 666.33301;52.96083;       0.45457;100.24078;50.00000;20.00000;0.67209;2
 666.37000;52.96250;       0.45455;100.24078;50.00000;20.00000;0.67207;2
 666.41199;52.96417;       0.45441;100.24078;50.00000;20.00000;0.67204;2
 666.43903;52.96583;       0.45427;100.24078;50.00000;20.00000;0.67202;2
 666.47101;52.96750;       0.45429;100.24078;50.00000;20.00000;0.67199;2
 666.50500;52.96917;       0.45427;100.24078;50.00000;20.00000;0.67197;2
 666.53699;52.97083;       0.45419;100.24078;50.00000;20.00000;0.67195;2
 666.56897;52.97250;       0.45421;100.24078;50.00000;20.00000;0.67193;2
 666.60400;52.97417;       0.45429;100.24078;50.00000;20.00000;0.67190;2
 666.63702;52.97583;       0.45433;100.24078;50.00000;20.00000;0.67188;2
 666.67297;52.97750;       0.45426;100.23524;50.00000;20.00000;0.67185;2
 666.70898;52.97917;       0.45427;100.23524;50.00000;20.00000;0.67183;2
 666.74298;52.98083;       0.45419;100.23524;50.00000;20.00000;0.67180;2
 666.76898;52.98250;       0.45418;100.23524;50.00000;20.00000;0.67179;2
 666.80798;52.98417;       0.45416;100.23524;50.00000;20.00000;0.67176;2
 666.84003;52.98583;       0.45424;100.23524;50.00000;20.00000;0.67174;2
 666.88098;52.98750;       0.45420;100.23524;50.00000;20.00000;0.67171;2
 666.91803;52.98917;       0.45396;100.23524;50.00000;20.00000;0.67168;2
 666.94098;52.99083;       0.45397;100.23524;50.00000;20.00000;0.67166;2
 666.96997;52.99250;       0.45396;100.23524;50.00000;20.00000;0.67164;2
 667.00500;52.99417;       0.45397;100.23524;50.00000;20.00000;0.67162;2
 667.04199;52.99583;       0.45405;100.23524;50.00000;20.00000;0.67159;2
 667.07397;52.99750;       0.45407;100.23524;50.00000;20.00000;0.67157;2
 667.11401;52.99917;       0.45421;100.23524;50.00000;20.00000;0.67154;2
 667.14301;53.00083;       0.45442;100.23524;50.00000;20.00000;0.67152;2
 667.17297;53.00250;       0.45446;100.23524;50.00000;20.00000;0.67150;2
 667.20599;53.00417;       0.45438;100.23524;50.00000;20.00000;0.67148;2
 667.24103;53.00583;       0.45421;100.23524;50.00000;20.00000;0.67145;2
 667.28003;53.00750;       0.45423;100.23524;50.00000;20.00000;0.67143;2
 667.31201;53.00917;       0.45424;100.23524;50.00000;20.00000;0.67140;2
 667.34497;53.01083;       0.45432;100.23524;50.00000;20.00000;0.67138;2
 667.38098;53.01250;       0.45434;100.23524;50.00000;20.00000;0.67136;2
 667.41302;53.01417;       0.45426;100.23524;50.00000;20.00000;0.67133;2
 667.44202;53.01583;       0.45421;100.23524;50.00000;20.00000;0.67131;2
 667.47498;53.01750;       0.45426;100.23524;50.00000;20.00000;0.67129;2
 667.51703;53.01917;       0.45422;100.23524;50.00000;20.00000;0.67126;2
 667.54999;53.02083;       0.45407;100.23524;50.00000;20.00000;0.67124;2
 667.58301;53.02250;       0.45400;100.23524;50.00000;20.00000;0.67121;2
 667.62097;53.02417;       0.45392;100.23524;50.00000;20.00000;0.67119;2
 667.65198;53.02583;       0.45397;100.23524;50.00000;20.00000;0.67117;2
 667.68298;53.02750;       0.45404;100.23524;50.00000;20.00000;0.67114;2
 667.71198;53.02917;       0.45384;100.23524;50.00000;20.00000;0.67112;2
 667.74799;53.03083;       0.45373;100.23524;50.00000;20.00000;0.67110;2
 667.77399;53.03250;       0.45377;100.23524;50.00000;20.00000;0.67108;2
 667.80798;53.03417;       0.45388;100.23524;50.00000;20.00000;0.67106;2
 667.84003;53.03583;       0.45396;100.23524;50.00000;20.00000;0.67103;2
 667.87701;53.03750;       0.45401;100.23524;50.00000;20.00000;0.67101;2
 667.92102;53.03917;       0.45400;100.23524;50.00000;20.00000;0.67098;2
 667.96002;53.04083;       0.45399;100.23524;50.00000;20.00000;0.67095;2
 667.98999;53.04250;       0.45391;100.23524;50.00000;20.00000;0.67093;2
 668.01898;53.04417;       0.45389;100.23524;50.00000;20.00000;0.67091;2
 668.05499;53.04583;       0.45397;100.23524;50.00000;20.00000;0.67088;2
 668.08801;53.04750;       0.45408;100.23524;50.00000;20.00000;0.67086;2
 668.11700;53.04917;       0.45390;100.23524;50.00000;20.00000;0.67084;2
 668.15302;53.05083;       0.45389;100.23524;50.00000;20.00000;0.67081;2
 668.18597;53.05250;       0.45397;100.23524;50.00000;20.00000;0.67079;2
 668.21899;53.05417;       0.45386;100.23524;50.00000;20.00000;0.67077;2
 668.25098;53.05583;       0.45387;100.23524;50.00000;20.00000;0.67075;2
 668.28198;53.05750;       0.45389;100.23524;50.00000;20.00000;0.67072;2
 668.31097;53.05917;       0.45384;100.23524;50.00000;20.00000;0.67070;2
 668.34998;53.06083;       0.45382;100.23524;50.00000;20.00000;0.67068;2
 668.39301;53.06250;       0.45388;100.23524;50.00000;20.00000;0.67065;2
 668.42902;53.06417;       0.45392;100.23524;50.00000;20.00000;0.67062;2
 668.46100;53.06583;       0.45394;100.23524;50.00000;20.00000;0.67060;2
 668.49701;53.06750;       0.45386;100.23524;50.00000;20.00000;0.67057;2
 668.52399;53.06917;       0.45384;100.23524;50.00000;20.00000;0.67055;2
 668.55298;53.07083;       0.45389;100.23524;50.00000;20.00000;0.67053;2
 668.58698;53.07250;       0.45400;100.23524;50.00000;20.00000;0.67051;2
 668.62097;53.07417;       0.45398;100.23524;50.00000;20.00000;0.67049;2
 668.65698;53.07583;       0.45388;100.23524;50.00000;20.00000;0.67046;2
 668.68903;53.07750;       0.45395;100.23524;50.00000;20.00000;0.67044;2
 668.72601;53.07917;       0.45407;100.23524;50.00000;20.00000;0.67041;2
 668.76202;53.08083;       0.45396;100.23524;50.00000;20.00000;0.67039;2
 668.78998;53.08250;       0.45375;100.23524;50.00000;20.00000;0.67037;2
 668.82001;53.08417;       0.45364;100.23524;50.00000;20.00000;0.67035;2
 668.85199;53.08583;       0.45368;100.23524;50.00000;20.00000;0.67033;2
 668.88702;53.08750;       0.45380;100.23524;50.00000;20.00000;0.67030;2
 668.92297;53.08917;       0.45378;100.23524;50.00000;20.00000;0.67028;2
 668.95697;53.09083;       0.45380;100.23524;50.00000;20.00000;0.67025;2
 668.99298;53.09250;       0.45394;100.23524;50.00000;20.00000;0.67023;2
 669.02600;53.09417;       0.45389;100.23524;50.00000;20.00000;0.67020;2
 669.05902;53.09583;       0.45385;100.23524;50.00000;20.00000;0.67018;2
 669.08398;53.09750;       0.45364;100.23524;50.00000;20.00000;0.67016;2
 669.12097;53.09917;       0.45359;100.23524;50.00000;20.00000;0.67014;2
 669.15802;53.10083;       0.45364;100.23524;50.00000;20.00000;0.67011;2
 669.18903;53.10250;       0.45359;100.23524;50.00000;20.00000;0.67009;2
 669.22803;53.10417;       0.45348;100.23524;50.00000;20.00000;0.67006;2
 669.25702;53.10583;       0.45353;100.23524;50.00000;20.00000;0.67004;2
 669.29102;53.10750;       0.45373;100.23524;50.00000;20.00000;0.67002;2
 669.32300;53.10917;       0.45381;100.23524;50.00000;20.00000;0.67000;2
 669.35400;53.11083;       0.45364;100.23524;50.00000;20.00000;0.66997;2
 669.38501;53.11250;       0.45362;100.23524;50.00000;20.00000;0.66995;2
 669.42902;53.11417;       0.45336;100.23524;50.00000;20.00000;0.66992;2
 669.45697;53.11583;       0.45309;100.23524;50.00000;20.00000;0.66990;2
 669.48102;53.11750;       0.45304;100.23524;50.00000;20.00000;0.66989;2
 669.51202;53.11917;       0.45315;100.23524;50.00000;20.00000;0.66986;2
 669.55499;53.12083;       0.45310;100.23524;50.00000;20.00000;0.66983;2
 669.59198;53.12250;       0.45312;100.23524;50.00000;20.00000;0.66981;2
 669.62701;53.12417;       0.45326;100.23524;50.00000;20.00000;0.66978;2
 669.65601;53.12583;       0.45328;100.23524;50.00000;20.00000;0.66976;2
 669.69397;53.12750;       0.45333;100.23524;50.00000;20.00000;0.66974;2
 669.73102;53.12917;       0.45325;100.23524;50.00000;20.00000;0.66971;2
 669.76300;53.13083;       0.45326;100.23524;50.00000;20.00000;0.66969;2
 669.79102;53.13250;       0.45334;100.23524;50.00000;20.00000;0.66967;2
 669.82300;53.13417;       0.45351;100.23524;50.00000;20.00000;0.66965;2
 669.86298;53.13583;       0.45363;100.23524;50.00000;20.00000;0.66962;2
 669.90302;53.13750;       0.45361;100.23524;50.00000;20.00000;0.66959;2
 669.93402;53.13917;       0.45347;100.23524;50.00000;20.00000;0.66957;2
 669.96600;53.14083;       0.45355;100.23524;50.00000;20.00000;0.66955;2
 669.99597;53.14250;       0.45372;100.23524;50.00000;20.00000;0.66953;2
 670.02802;53.14417;       0.45358;100.23524;50.00000;20.00000;0.66950;2
 670.06403;53.14583;       0.45356;100.23524;50.00000;20.00000;0.66948;2
 670.10303;53.14750;       0.45346;100.23524;50.00000;20.00000;0.66945;2
 670.12903;53.14917;       0.45341;100.23524;50.00000;20.00000;0.66943;2
 670.16199;53.15083;       0.45333;100.23524;50.00000;20.00000;0.66941;2
 670.20203;53.15250;       0.45338;100.23524;50.00000;20.00000;0.66938;2
 670.23499;53.15417;       0.45352;100.23524;50.00000;20.00000;0.66936;2
 670.26801;53.15583;       0.45338;100.23524;50.00000;20.00000;0.66934;2
 670.30103;53.15750;       0.45336;100.23524;50.00000;20.00000;0.66931;2
 670.33197;53.15917;       0.45334;100.23524;50.00000;20.00000;0.66929;2
 670.37000;53.16083;       0.45336;100.23524;50.00000;20.00000;0.66927;2
 670.40002;53.16250;       0.45334;100.23524;50.00000;20.00000;0.66924;2
 670.42798;53.16417;       0.45339;100.23524;50.00000;20.00000;0.66923;2
 670.46198;53.16583;       0.45340;100.23524;50.00000;20.00000;0.66920;2
 670.49701;53.16750;       0.45342;100.23524;50.00000;20.00000;0.66918;2
 670.52899;53.16917;       0.45331;100.23524;50.00000;20.00000;0.66915;2
 670.56799;53.17083;       0.45352;100.23524;50.00000;20.00000;0.66913;2
 670.60699;53.17250;       0.45354;100.23524;50.00000;20.00000;0.66910;2
 670.64301;53.17417;       0.45343;100.23524;50.00000;20.00000;0.66908;2
 670.67603;53.17583;       0.45344;100.23524;50.00000;20.00000;0.66905;2
 670.70300;53.17750;       0.45333;100.23524;50.00000;20.00000;0.66903;2
 670.73102;53.17917;       0.45315;100.23524;50.00000;20.00000;0.66901;2
 670.76898;53.18083;       0.45311;100.23524;50.00000;20.00000;0.66899;2
 670.79797;53.18250;       0.45315;100.23524;50.00000;20.00000;0.66897;2
 670.83301;53.18417;       0.45304;100.23524;50.00000;20.00000;0.66894;2
 670.87000;53.18583;       0.45309;100.23524;50.00000;20.00000;0.66892;2
 670.90399;53.18750;       0.45298;100.23524;50.00000;20.00000;0.66889;2
 670.93597;53.18917;       0.45303;100.23524;50.00000;20.00000;0.66887;2
 670.96802;53.19083;       0.45304;100.23524;50.00000;20.00000;0.66885;2
 671.00500;53.19250;       0.45306;100.23524;50.00000;20.00000;0.66882;2
 671.03699;53.19417;       0.45304;100.23524;50.00000;20.00000;0.66880;2
 671.06201;53.19583;       0.45303;100.23524;50.00000;20.00000;0.66878;2
 671.10199;53.19750;       0.45317;100.23524;50.00000;20.00000;0.66876;2
 671.14099;53.19917;       0.45316;100.23524;50.00000;20.00000;0.66873;2
 671.17499;53.20083;       0.45314;100.23524;50.00000;20.00000;0.66871;2
 671.20502;53.20250;       0.45297;100.23524;50.00000;20.00000;0.66868;2
 671.23901;53.20417;       0.45308;100.23524;50.00000;20.00000;0.66866;2
 671.26898;53.20583;       0.45315;100.23524;50.00000;20.00000;0.66864;2
 671.29999;53.20750;       0.45317;100.23524;50.00000;20.00000;0.66862;2
 671.34497;53.20917;       0.45306;100.23524;50.00000;20.00000;0.66859;2
 671.37799;53.21083;       0.45308;100.23524;50.00000;20.00000;0.66856;2
 671.41302;53.21250;       0.45303;100.23524;50.00000;20.00000;0.66854;2
 671.44202;53.21417;       0.45305;100.23524;50.00000;20.00000;0.66852;2
 671.46802;53.21583;       0.45300;100.23524;50.00000;20.00000;0.66850;2
 671.50403;53.21750;       0.45301;100.23524;50.00000;20.00000;0.66848;2
 671.54700;53.21917;       0.45303;100.23524;50.00000;20.00000;0.66845;2
 671.58099;53.22083;       0.45311;100.23524;50.00000;20.00000;0.66842;2
 671.61298;53.22250;       0.45313;100.23524;50.00000;20.00000;0.66840;2
 671.64502;53.22417;       0.45314;100.23524;50.00000;20.00000;0.66838;2
 671.68402;53.22583;       0.45322;100.23524;50.00000;20.00000;0.66835;2
 671.71600;53.22750;       0.45321;100.23524;50.00000;20.00000;0.66833;2
 671.74500;53.22917;       0.45309;100.23524;50.00000;20.00000;0.66831;2
 671.78198;53.23083;       0.45292;100.23524;50.00000;20.00000;0.66828;2
 671.81702;53.23250;       0.45281;100.23524;50.00000;20.00000;0.66826;2
 671.84802;53.23417;       0.45286;100.23524;50.00000;20.00000;0.66824;2
 671.87903;53.23583;       0.45297;100.23524;50.00000;20.00000;0.66822;2
 671.91302;53.23750;       0.45295;100.23524;50.00000;20.00000;0.66819;2
 671.94897;53.23917;       0.45291;100.23524;50.00000;20.00000;0.66817;2
 671.98199;53.24083;       0.45286;100.23524;50.00000;20.00000;0.66814;2
 672.01398;53.24250;       0.45275;100.23524;50.00000;20.00000;0.66812;2
 672.03998;53.24417;       0.45282;100.23524;50.00000;20.00000;0.66810;2
 672.08197;53.24583;       0.45284;100.23524;50.00000;20.00000;0.66807;2
 672.11798;53.24750;       0.45283;100.23524;50.00000;20.00000;0.66805;2
 672.15002;53.24917;       0.45278;100.23524;50.00000;20.00000;0.66803;2
 672.17603;53.25083;       0.45257;100.23524;50.00000;20.00000;0.66801;2
 672.20801;53.25250;       0.45243;100.23524;50.00000;20.00000;0.66799;2
 672.24402;53.25417;       0.45251;100.23524;50.00000;20.00000;0.66796;2
 672.28003;53.25583;       0.45243;100.23524;50.00000;20.00000;0.66794;2
 672.31598;53.25750;       0.45238;100.23524;50.00000;20.00000;0.66791;2
 672.34802;53.25917;       0.45246;100.23524;50.00000;20.00000;0.66789;2
 672.38501;53.26083;       0.45264;100.23524;50.00000;20.00000;0.66786;2
 672.42603;53.26250;       0.45272;100.23524;50.00000;20.00000;0.66784;2
 672.45697;53.26417;       0.45264;100.23524;50.00000;20.00000;0.66781;2
 672.48700;53.26583;       0.45250;100.23524;50.00000;20.00000;0.66779;2
 672.52002;53.26750;       0.45248;100.23524;50.00000;20.00000;0.66777;2
 672.55701;53.26917;       0.45256;100.23524;50.00000;20.00000;0.66775;2
 672.58899;53.27083;       0.45257;100.23524;50.00000;20.00000;0.66772;2
 672.62299;53.27250;       0.45250;100.22971;50.00000;20.00000;0.66770;2
 672.65198;53.27417;       0.45241;100.22971;50.00000;20.00000;0.66768;2
 672.68597;53.27583;       0.45227;100.22971;50.00000;20.00000;0.66766;2
 672.71698;53.27750;       0.45238;100.22971;50.00000;20.00000;0.66763;2
 672.75500;53.27917;       0.45249;100.22971;50.00000;20.00000;0.66761;2
 672.78198;53.28083;       0.45244;100.22971;50.00000;20.00000;0.66759;2
 672.81702;53.28250;       0.45246;100.22971;50.00000;20.00000;0.66756;2
 672.85498;53.28417;       0.45238;100.22971;50.00000;20.00000;0.66754;2
 672.88599;53.28583;       0.45227;100.22971;50.00000;20.00000;0.66752;2
 672.91400;53.28750;       0.45238;100.22971;50.00000;20.00000;0.66750;2
 672.95001;53.28917;       0.45255;100.22971;50.00000;20.00000;0.66747;2
 672.98901;53.29083;       0.45254;100.22971;50.00000;20.00000;0.66745;2
 673.01398;53.29250;       0.45268;100.22971;50.00000;20.00000;0.66743;2
 673.04401;53.29417;       0.45269;100.22971;50.00000;20.00000;0.66741;2
 673.08801;53.29583;       0.45243;100.22971;50.00000;20.00000;0.66738;2
 673.12097;53.29750;       0.45241;100.22971;50.00000;20.00000;0.66735;2
 673.15002;53.29917;       0.45246;100.22971;50.00000;20.00000;0.66733;2
 673.18799;53.30083;       0.45248;100.22971;50.00000;20.00000;0.66731;2
 673.22302;53.30250;       0.45246;100.22971;50.00000;20.00000;0.66728;2
 673.25598;53.30417;       0.45248;100.22971;50.00000;20.00000;0.66726;2
 673.28900;53.30583;       0.45246;100.22971;50.00000;20.00000;0.66724;2
 673.31897;53.30750;       0.45235;100.22971;50.00000;20.00000;0.66722;2
 673.35303;53.30917;       0.45224;100.22971;50.00000;20.00000;0.66719;2
 673.38702;53.31083;       0.45225;100.22971;50.00000;20.00000;0.66717;2
 673.41302;53.31250;       0.45214;100.22971;50.00000;20.00000;0.66715;2
 673.44897;53.31417;       0.45200;100.22971;50.00000;20.00000;0.66713;2
 673.48798;53.31583;       0.45195;100.22971;50.00000;20.00000;0.66710;2
 673.53101;53.31750;       0.45204;100.22971;50.00000;20.00000;0.66707;2
 673.55902;53.31917;       0.45214;100.22971;50.00000;20.00000;0.66705;2
 673.58801;53.32083;       0.45219;100.22971;50.00000;20.00000;0.66703;2
 673.62701;53.32250;       0.45233;100.22971;50.00000;20.00000;0.66700;2
 673.65601;53.32417;       0.45235;100.22971;50.00000;20.00000;0.66698;2
 673.68103;53.32583;       0.45223;100.22971;50.00000;20.00000;0.66697;2
 673.71997;53.32750;       0.45219;100.22971;50.00000;20.00000;0.66694;2
 673.75403;53.32917;       0.45220;100.22971;50.00000;20.00000;0.66692;2
 673.78302;53.33083;       0.45206;100.22971;50.00000;20.00000;0.66690;2
 673.81299;53.33250;       0.45198;100.22971;50.00000;20.00000;0.66688;2
 673.84998;53.33417;       0.45212;100.22971;50.00000;20.00000;0.66685;2
 673.88599;53.33583;       0.45220;100.22971;50.00000;20.00000;0.66682;2
 673.91699;53.33750;       0.45234;100.22971;50.00000;20.00000;0.66680;2
 673.95300;53.33917;       0.45208;100.22971;50.00000;20.00000;0.66678;2
 673.98798;53.34083;       0.45193;100.22971;50.00000;20.00000;0.66675;2
 674.03003;53.34250;       0.45214;100.22971;50.00000;20.00000;0.66673;2
 674.06097;53.34417;       0.45222;100.22971;50.00000;20.00000;0.66670;2
 674.09802;53.34583;       0.45233;100.22971;50.00000;20.00000;0.66668;2
 674.13202;53.34750;       0.45222;100.22971;50.00000;20.00000;0.66665;2
 674.15997;53.34917;       0.45211;100.22971;50.00000;20.00000;0.66664;2
 674.19598;53.35083;       0.45197;100.22971;50.00000;20.00000;0.66661;2
 674.23102;53.35250;       0.45189;100.22971;50.00000;20.00000;0.66659;2
 674.26099;53.35417;       0.45190;100.22971;50.00000;20.00000;0.66657;2
 674.29401;53.35583;       0.45182;100.22971;50.00000;20.00000;0.66654;2
 674.33099;53.35750;       0.45175;100.22971;50.00000;20.00000;0.66652;2
 674.36499;53.35917;       0.45189;100.22971;50.00000;20.00000;0.66649;2
 674.39502;53.36083;       0.45200;100.22971;50.00000;20.00000;0.66647;2
 674.43103;53.36250;       0.45192;100.22971;50.00000;20.00000;0.66645;2
 674.46100;53.36417;       0.45178;100.22971;50.00000;20.00000;0.66643;2
 674.49799;53.36583;       0.45170;100.22971;50.00000;20.00000;0.66640;2
 674.52899;53.36750;       0.45165;100.22971;50.00000;20.00000;0.66638;2
 674.56299;53.36917;       0.45170;100.22971;50.00000;20.00000;0.66636;2
 674.59601;53.37083;       0.45168;100.22971;50.00000;20.00000;0.66633;2
 674.62799;53.37250;       0.45173;100.22971;50.00000;20.00000;0.66631;2
 674.65698;53.37417;       0.45187;100.22971;50.00000;20.00000;0.66629;2
 674.69098;53.37583;       0.45179;100.22971;50.00000;20.00000;0.66627;2
 674.73499;53.37750;       0.45187;100.22971;50.00000;20.00000;0.66624;2
 674.76703;53.37917;       0.45173;100.22971;50.00000;20.00000;0.66622;2
 674.80298;53.38083;       0.45171;100.22971;50.00000;20.00000;0.66619;2
 674.83197;53.38250;       0.45170;100.22971;50.00000;20.00000;0.66617;2
 674.86603;53.38417;       0.45168;100.22971;50.00000;20.00000;0.66615;2
 674.90503;53.38583;       0.45160;100.22971;50.00000;20.00000;0.66612;2
 674.93500;53.38750;       0.45159;100.22971;50.00000;20.00000;0.66610;2
 674.96301;53.38917;       0.45163;100.22971;50.00000;20.00000;0.66608;2
 674.99200;53.39083;       0.45183;100.22971;50.00000;20.00000;0.66606;2
 675.03003;53.39250;       0.45188;100.22971;50.00000;20.00000;0.66603;2
 675.06799;53.39417;       0.45196;100.22971;50.00000;20.00000;0.66601;2
 675.10101;53.39583;       0.45192;100.22971;50.00000;20.00000;0.66599;2
 675.13300;53.39750;       0.45177;100.22971;50.00000;20.00000;0.66596;2
 675.16803;53.39917;       0.45179;100.22971;50.00000;20.00000;0.66594;2
 675.20300;53.40083;       0.45174;100.22971;50.00000;20.00000;0.66592;2
 675.23499;53.40250;       0.45173;100.22971;50.00000;20.00000;0.66589;2
 675.27197;53.40417;       0.45177;100.22971;50.00000;20.00000;0.66587;2
 675.30402;53.40583;       0.45182;100.22971;50.00000;20.00000;0.66585;2
 675.34100;53.40750;       0.45174;100.22971;50.00000;20.00000;0.66582;2
 675.37799;53.40917;       0.45157;100.22971;50.00000;20.00000;0.66579;2
 675.40698;53.41083;       0.45158;100.22971;50.00000;20.00000;0.66577;2
 675.43799;53.41250;       0.45163;100.22971;50.00000;20.00000;0.66575;2
 675.46503;53.41417;       0.45180;100.22971;50.00000;20.00000;0.66573;2
 675.50598;53.41583;       0.45188;100.22971;50.00000;20.00000;0.66571;2
 675.53601;53.41750;       0.45174;100.22971;50.00000;20.00000;0.66569;2
 675.56897;53.41917;       0.45153;100.22971;50.00000;20.00000;0.66566;2
 675.60199;53.42083;       0.45126;100.22971;50.00000;20.00000;0.66564;2
 675.63898;53.42250;       0.45112;100.22971;50.00000;20.00000;0.66561;2
 675.67200;53.42417;       0.45136;100.22971;50.00000;20.00000;0.66559;2
 675.70203;53.42583;       0.45150;100.22971;50.00000;20.00000;0.66557;2
 675.74402;53.42750;       0.45133;100.22971;50.00000;20.00000;0.66554;2
